author,published_at,updated_at,like_count,text
@hunter__bgmi,2024-03-26T09:53:38Z,2024-03-26T09:53:38Z,1,Ipl 2024 final Csk vs RCB -- Winner 🏆 CSK <br><br>Like this comment if the Prediction got correct
@Dilpem-matlo,2024-03-26T09:52:52Z,2024-03-26T09:52:52Z,0,Yesa lag Raha hai ki sab sahi ho Raha hai rcbian😊😊❤❤
@Jack_vk,2024-03-26T09:52:40Z,2024-03-26T09:52:40Z,0,"Well played king <a href=""http://www.youtube.com/results?search_query=%23rcbforever"">#Rcbforever</a>👑🛐❤"
@chandansaik.a9242,2024-03-26T09:52:33Z,2024-03-26T09:52:33Z,0,"Where is maxi ,???????"
@BotGamingNo1,2024-03-26T09:52:07Z,2024-03-26T09:52:07Z,0,marketing + Branding + Popularity 100% <br><br>Performance 0 %<br><br>Trophy 0 %
@BLOOODY_-DADDYY,2024-03-26T09:51:57Z,2024-03-26T09:51:57Z,1,Andy sir extra batsmen chahiye tha to WILL JACKS ko kyu nhi liya
@Viraj_chavan_0001,2024-03-26T09:51:46Z,2024-03-26T09:51:46Z,116,%of like on this comment= % of RCB winning trophy this year
@user-vw7mi9cb1g,2024-03-26T09:51:05Z,2024-03-26T09:51:05Z,0,Dk is best finisher team india
@gowthamkarthikeyan25,2024-03-26T09:49:57Z,2024-03-26T09:49:57Z,0,Instead of alzarri play will jacks
@jadejagirirajsinh9910,2024-03-26T09:49:30Z,2024-03-26T09:49:30Z,1,Alzari ❌ loky ✅<br>Green ❌will✅
@BLOOODY_-DADDYY,2024-03-26T09:48:42Z,2024-03-26T09:48:42Z,3,VOTE FOR WILL JACKS ❤❤
@medicosloverakhil486,2024-03-26T09:48:31Z,2024-03-26T09:48:31Z,0,Forever RCB lovers ❤❤❤
@Mahakal809,2024-03-26T09:47:53Z,2024-03-26T09:47:53Z,0,Abhi tak IPL ki koi bhi Trophy RCB Nahin uthaya kya is bar uthaegi
@Saheb-Creation,2024-03-26T09:46:39Z,2024-03-26T09:46:39Z,0,"We want this smiles😊 till Final... Jab tak todenge nahi, tab tak chhodenge nahi.. ❤ RCB.."
@jeevanjeevu4841,2024-03-26T09:45:32Z,2024-03-26T09:45:32Z,0,The coach completely matches with RCBs vibes
@lovedeepkundal-4623,2024-03-26T09:45:24Z,2024-03-26T09:45:24Z,0,Respect button lomror and yash dayal ❤❤❤❤❤❤❤
@omkarmohite5721,2024-03-26T09:44:35Z,2024-03-26T09:44:35Z,1,❤
@Jod617,2024-03-26T09:43:04Z,2024-03-26T09:43:04Z,1,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=30"">0:30</a> ❤"
@yashkumar_7358,2024-03-26T09:42:32Z,2024-03-26T09:42:32Z,0,rcb ... rcb ..💪❤❤
@YogeshSharma26785,2024-03-26T09:42:25Z,2024-03-26T09:42:25Z,0,Aise kar rhe maano cup jeet gaye ho🤣🤣🤣🤣🤣🤣🤣🤣 be Ready against KKR😎😎💜💜💜💜💜💜
@amanchaurasia4291,2024-03-26T09:41:16Z,2024-03-26T09:41:16Z,0,Bring Ferguson in 11
@hancreation7749,2024-03-26T09:39:04Z,2024-03-26T09:39:04Z,0,David wellie 😂😂😂
@pavansingh2376,2024-03-26T09:38:10Z,2024-03-26T09:38:33Z,2,This positivity and calmness and conviction...!!! And that song at the end by David Willey...!!! RCB......THIS IS THE  YEAR❤️🔥 I SAY AGAIN THIS IS THE YEAR❤🔥 and that shot by Virat off Rabada through the extra cover ....Was JUICY 🔥🔥🔥🔥🔥
@TASTYGRAVY-BGMI,2024-03-26T09:37:23Z,2024-03-26T09:37:23Z,1,The way they are celebrating that win against pbks I&#39;m very happy for them hope they will win this 2024 ipl trophy 🏆
@Arsh.s365,2024-03-26T09:37:17Z,2024-03-26T09:37:17Z,1,I really lovex watching how coach was so enjoyed
@Prathamgujjar-tj4mt,2024-03-26T09:36:52Z,2024-03-26T09:36:52Z,1,Rcb do great bowling miya excellent spell also yash <br>Max wickets <br>Masterstroke play less bowler and extra batsman <br>Virat is goat and finisher is back <br> Kkr against great match against good batting our bowling to do hardwork <br>Well done rcb ❤❤
@samirpathan5054,2024-03-26T09:36:48Z,2024-03-26T09:36:48Z,1,First Win Pe RCB ka celebration aisa he to Final match Agar jeet gaye to RCB wale kya karenge 😂😂😂
@aditikumari1843,2024-03-26T09:36:45Z,2024-03-26T09:36:45Z,1,"RCB is an emotion🥹  <a href=""http://www.youtube.com/results?search_query=%23playbold"">#playbold</a> RCB❤‍🔥❤‍🔥"
@mukaddarkhan3360,2024-03-26T09:35:59Z,2024-03-26T09:35:59Z,1,Mohammed Siraj miyan bhai what a comeback
@harinathpeddapothula9465,2024-03-26T09:33:51Z,2024-03-26T09:33:51Z,0,Yes ferguson over into Joseph and rcb some replaces plans will we thought might better choice in any changes and also Loki better then the haljari batting 😅🤔
@SanjaySharma-ls8lv,2024-03-26T09:32:33Z,2024-03-26T09:32:33Z,0,RCB wale jitne enjoy karte hain...<br>Sab team milkar bhi utna bhi karte
@chithaiyanmc1800,2024-03-26T09:31:36Z,2024-03-26T09:31:36Z,0,Rcb 🤡
@yasminsiraj1703,2024-03-26T09:30:51Z,2024-03-26T09:30:51Z,0,VK and DK fans like❤❤❤
@ronodeepmajumder5,2024-03-26T09:30:41Z,2024-03-26T09:30:41Z,0,😂
@Freefireandcricket17abd18virat,2024-03-26T09:30:19Z,2024-03-26T09:30:19Z,1,Viratkohli💯💯💯💯💯Ran this ipl
@aaronread7988,2024-03-26T09:29:40Z,2024-03-26T09:29:40Z,0,"I know these are quick turnaround things, but some captions for the international fans would be much appreciated 😁"
@alokr404,2024-03-26T09:28:24Z,2024-03-26T09:28:24Z,0,RCB❤
@Vijay-fn8hd,2024-03-26T09:28:08Z,2024-03-26T09:28:08Z,0,Celebrating as if we have won the cup
@rachitkumar5778,2024-03-26T09:27:25Z,2024-03-26T09:27:58Z,0,Next match king kohli 100 👑 ❤😎
@abhilashpk7693,2024-03-26T09:26:15Z,2024-03-26T09:26:15Z,0,I think we need to give rest for Siraj. We will win all the matches easily. And we can save many runs from opponent team.
@kishorekuthadi7871,2024-03-26T09:26:06Z,2024-03-26T09:26:06Z,0,❤❤❤
@theunited6926,2024-03-26T09:25:18Z,2024-03-26T09:25:18Z,0,Mars tour bhi karlo<br>Meanwhile Csk gt mi trophy hunters😂
@makhansharma4116,2024-03-26T09:24:23Z,2024-03-26T09:24:23Z,0,Give one chance to Ferguson instead of alzaa
@raghunath5860,2024-03-26T09:24:06Z,2024-03-26T09:24:06Z,1,David Willey ❤
@moizmohammed443,2024-03-26T09:24:01Z,2024-03-26T09:24:52Z,2,"David willey...you legend!<br>They changed RCB&#39;s jersey colour to match your lyrics!😂❤️❤️ <br>The pants are red, the shirt is blue🔥"
@MdArshad-of7tr,2024-03-26T09:23:54Z,2024-03-26T09:23:54Z,2,RCB viewers 2 hrs in 1.6 lakh views this video ❤. Power of RCB mean King Kohli ..❤❤
@AAAA-kj4cg,2024-03-26T09:23:26Z,2024-03-26T09:23:39Z,1,Hence proved DK the finisher.  But I LOVE MY CSK. 😊
@UPSCIAS829,2024-03-26T09:23:22Z,2024-03-26T09:23:22Z,0,Tumhara pehele se hi Esha record hai pehele Khush ho baad me crying 😭😭 🤣 🤣 🤣 🤣 🤣 🤣
@atharvjoshi9959,2024-03-26T09:22:49Z,2024-03-26T09:22:49Z,0,"Did anyone notice previously RCB used to post video at specific time and sequentially, but now in this season they are posting videos randomly"
@siddiquivlogs5322,2024-03-26T09:22:45Z,2024-03-26T09:22:45Z,0,Yeh kale Joseph ko nikalo 25 25 ran deke jata hai ek din iske wajah se zaroor harange
@GouravRout10,2024-03-26T09:22:44Z,2024-03-26T09:22:44Z,0,do you have any explanation of why the fuck is alzari in the playing 11. mf has an economy of 10+ in his fucking career
@nileshs7328,2024-03-26T09:22:32Z,2024-03-26T09:22:32Z,0,Ye bakchodi hi karo tabhi focus nhi hota trophy pe
@rohitmasiwal,2024-03-26T09:22:16Z,2024-03-26T09:22:16Z,0,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=323"">5:23</a> That&#39;s what we wait for after every win"
@B2SportLovershorts,2024-03-26T09:22:08Z,2024-03-26T09:22:08Z,0,Next match will be more fun RCB vs KKR (virat vs gambhir)
@noob2pro873,2024-03-26T09:22:00Z,2024-03-26T09:22:00Z,4,Mahipal lomrou hitting six very impactful
@kkwani8423,2024-03-26T09:20:34Z,2024-03-26T09:20:34Z,0,Changes should be done for kkr game<br>Rajat paditar out and mahipal lomror in<br>Maxwell out and will jacks in<br>Aljarri Joseph out and lockie Ferguson in<br>Please RCB make these changes
@coverdrivekannada,2024-03-26T09:20:33Z,2024-03-26T09:20:33Z,0,Admin please give this song credit to DAVID WILLEY🎉
@itsmylifekuldeep50531,2024-03-26T09:20:33Z,2024-03-26T09:20:33Z,0,Please give Maxwell and mayank all 8 over.<br> Giv will jeks a chance over green and R toply a chance over alzari.
@Manoj.2001,2024-03-26T09:20:28Z,2024-03-26T09:22:03Z,0,❤RCB⚡👑😍DK🔥
@babanmondal9015,2024-03-26T09:20:13Z,2024-03-26T09:20:13Z,0,Vk❤
@kumarnitin663,2024-03-26T09:19:37Z,2024-03-26T09:19:37Z,0,RCB ❤❤
@Mr.stark_.,2024-03-26T09:19:18Z,2024-03-26T09:19:18Z,0,Domestic ladko moka do ... domestic ladke hi tournament jitayenge...Yash Dayal ne kya come back Kiya hai🙏🙏..
@MythicWorld1,2024-03-26T09:18:50Z,2024-03-26T09:18:50Z,0,At last goosebumps ❤RCB RCB RCB
@balabantapratihari4261,2024-03-26T09:18:36Z,2024-03-26T09:18:36Z,0,❤RCB❤
@dheerajmanhas7561,2024-03-26T09:18:13Z,2024-03-26T09:18:13Z,0,Never seen such scenes from csk camp. So early this much celebration is proved to be jynx some time. Be humble.
@sbharathnarayan575,2024-03-26T09:17:48Z,2024-03-26T09:17:48Z,0,A Finer team csk. A Finer kit gt
@env_d_ak,2024-03-26T09:17:47Z,2024-03-26T09:17:47Z,0,Congratulations to RCB on their first win of this season.  Long way to go ...keep up the spirit and make your fans happy .  All the best !
@subhropatra8162,2024-03-26T09:17:35Z,2024-03-26T09:19:19Z,0,Please play Ferguson or Topley in place Alzari Joseph
@hansikaenterprises,2024-03-26T09:17:05Z,2024-03-26T09:17:05Z,0,Stop enjoying Star practing don&#39;t be over desperate...we got just 2
@626karthikkalla8,2024-03-26T09:16:54Z,2024-03-26T09:16:54Z,0,Rcb fans be like family❤❤❤❤❤❤
@Smurmu032,2024-03-26T09:16:51Z,2024-03-26T09:16:51Z,0,All hail to KING KOHLI 🤴 🙌 🙏 👏 ❤️
@Kkc3126,2024-03-26T09:16:29Z,2024-03-26T09:16:29Z,0,Wow patidar played match winning innings
@Smurmu032,2024-03-26T09:16:08Z,2024-03-26T09:16:08Z,0,RCB management please next match Mein... TOPLEY ko Playing XI mein Rakho😢😢😢🙏🙏🙏🙏🙏🙏.......
@maayunsh,2024-03-26T09:16:06Z,2024-03-26T09:16:06Z,0,Dk good booster 🔥🔥🔥💪💪💪💪
@maayunsh,2024-03-26T09:15:33Z,2024-03-26T09:15:33Z,0,Kohli 😍💪💪🔥🔥🔥
@pattibabji8212,2024-03-26T09:15:32Z,2024-03-26T09:15:32Z,0,RCB RCB❤❤❤❤❤❤
@omkarprabhumu7662,2024-03-26T09:14:51Z,2024-03-26T09:14:51Z,1,Will jacks a gem 💎 just got wasted
@rajeshraj998,2024-03-26T09:14:30Z,2024-03-26T09:14:30Z,0,Chindi ❤❤
@UdesAn1314,2024-03-26T09:13:57Z,2024-03-26T09:13:57Z,0,Finally I saw alzari Joseph smilling 😂😂😂😂😂😂
@shreedippanda8609,2024-03-26T09:13:56Z,2024-03-26T09:13:56Z,0,Waiting for this moment ❤❤🤗
@smithsantoshkumar9296,2024-03-26T09:12:25Z,2024-03-26T09:12:25Z,0,"Vk ,DK and ML are done very well however bowling needed more improvement.!!"
@dwaipayanpatra.,2024-03-26T09:12:03Z,2024-03-26T09:12:03Z,1,Hamara bhai kaisa ho <br>   &quot;Dk Bhai jaisa ho &quot; if u agree then like my comment
@bj079,2024-03-26T09:11:23Z,2024-03-26T09:11:23Z,1,In next match we want alan Walker&#39;s RCB song at last!!! All players dance and sing
@kalamgaming5172,2024-03-26T09:10:17Z,2024-03-26T09:10:17Z,1,"One like for vk,dk,&amp; lomlor"
@samy55589,2024-03-26T09:10:16Z,2024-03-26T09:10:16Z,1,Balls and brain😂
@manavkahlon5073,2024-03-26T09:10:09Z,2024-03-26T09:10:09Z,0,Lagta hai Is baar jitegi Ipl mahol kuch alag hai ♥️♥️♥️
@nanu701,2024-03-26T09:08:53Z,2024-03-26T09:08:53Z,0,We will win only when mallya comes back to India ❤
@mohammedvasi5086,2024-03-26T09:08:16Z,2024-03-26T09:08:16Z,0,How dare Punjab&#39;s played two students of dinda academy arshdeep and Patel .😂
@nanu701,2024-03-26T09:08:12Z,2024-03-26T09:08:12Z,0,Wat we really miss Mr mallya…the creator the founder and the owner
@parameswarappabasappa1748,2024-03-26T09:07:14Z,2024-03-26T09:07:14Z,0,Do RCB insider with nags and Virat Kohli
@Kakagamer18071,2024-03-26T09:06:43Z,2024-03-26T09:06:43Z,2,Dk finished ❌️ <br>Dk finisher ✅️  <br>❤❤❤❤❤❤❤
@mohamamedusmanbasha3056,2024-03-26T09:06:21Z,2024-03-26T09:06:21Z,0,It&#39;s a team effort. Hope Winning momentum will continue. RCB RCB RCB🎉
@RUPINDERGILL-1,2024-03-26T09:05:44Z,2024-03-26T09:05:44Z,1,Csk
@Notescape-zb9gq,2024-03-26T09:05:25Z,2024-03-26T09:05:25Z,1,"If you don&#39;t win a single game. Don&#39;t be sad. Always have a smile on your face. because We&#39;re proud to be from... RCB, RCB, RCB. ❤💙"
@Verify009,2024-03-26T09:05:13Z,2024-03-26T09:05:13Z,0,Win or loose RCB forever ❤️
@koushikd2112,2024-03-26T09:05:06Z,2024-03-26T09:05:06Z,1,"They should give chance for Topley ,Will jacks , Ferguson and tom curran<br>Who all agree to this"
@itsmeloding502,2024-03-26T09:04:44Z,2024-03-26T09:04:44Z,0,pls bring Akash deep in place of alzari then there is other overseas option so that willjacks can come in
@infothings8729,2024-03-26T09:04:34Z,2024-03-26T09:04:34Z,0,Alzarri out button ✅
@arihantmangure838,2024-03-26T09:04:13Z,2024-03-26T09:04:13Z,0,Alzari joshep❌️ Loukie furgusion✅️
@NEETplus1,2024-03-26T09:03:44Z,2024-03-26T09:03:44Z,0,Well done rcb is baar cup pakka
@shivamrathore0909,2024-03-26T09:02:55Z,2024-03-26T09:02:55Z,0,RCB you should changing your bowlers
@_.Akshat441,2024-03-26T09:02:38Z,2024-03-26T09:02:38Z,0,This version of RCB is better than any version of hijda CSK
@Virat-et5ij,2024-03-26T09:01:59Z,2024-03-26T09:01:59Z,2,Missing David Willey😢
@veerannagowda.3656,2024-03-26T09:01:29Z,2024-03-26T09:01:29Z,0,Vk18 and Dk19 ❤️RCB
@BhartiyaCricketFan,2024-03-26T09:01:05Z,2024-03-26T09:01:05Z,0,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=190"">3:10</a> ABUSIVE LANGUAGE"
@Faizukholvad,2024-03-26T09:00:58Z,2024-03-26T09:00:58Z,14,"Now we need to see Faf,Patidar,Maxi,Green to fire like kohli🔥🔥"
@faizanshaikh8182,2024-03-26T09:00:34Z,2024-03-26T09:00:34Z,0,RCB . RCB . RCB. 🤟🤟🤟🤟🤟
@sumacp3119,2024-03-26T09:00:24Z,2024-03-26T09:00:24Z,0,Dk 😍
@Gananhdgd7261,2024-03-26T09:00:12Z,2024-03-26T09:00:12Z,0,1 like = 1 muthi 💦✊
@viratcricket1843,2024-03-26T08:59:45Z,2024-03-26T08:59:45Z,1,RCB forever ❤️
@VIRAT2005,2024-03-26T08:59:02Z,2024-03-26T08:59:02Z,1,Turning point  is were mahipal hit that six against arshdeep singh ❤❤
@mubashirpv3910,2024-03-26T08:58:23Z,2024-03-26T08:58:23Z,0,❤❤❤
@milanjena8816,2024-03-26T08:58:20Z,2024-03-26T08:58:20Z,0,"King ❤, well played boys"
@uchiha2340,2024-03-26T08:58:05Z,2024-03-26T08:58:05Z,1,"no no no csk ad before video , its wrong"
@vijayp79,2024-03-26T08:56:48Z,2024-03-26T08:56:48Z,0,I love dk ❤🎉
@user-sh6ng1ee4i,2024-03-26T08:56:45Z,2024-03-26T08:56:45Z,0,If you are the fan of RCB ❤you are the most loyal fan in the world😢
@dhananjaylanjewar8076,2024-03-26T08:56:31Z,2024-03-26T08:56:31Z,2,Dk the Boss ❤<br>Lockie in for next match ✅
@rjnirdesh7545,2024-03-26T08:55:42Z,2024-03-26T08:55:42Z,0,RCB ❤
@user-fd3wj8kw7j,2024-03-26T08:55:23Z,2024-03-26T08:55:23Z,0,RCB ❤❤
@Shyam_7.9,2024-03-26T08:54:13Z,2024-03-26T08:54:13Z,0,❤
@santanubehera9271,2024-03-26T08:53:09Z,2024-03-26T08:53:09Z,0,Enka ye roz ka haota hai 😂
@bharath-uj8mz,2024-03-26T08:52:47Z,2024-03-26T08:52:47Z,0,Please drop Alzarri dont play him in 11 for the sake of price cap. Get Will jacks in to strengthen batting (which will release pressure in top and givea you bowling option) and play Akash deep. If you still play Alzarri then no one can save RCB from elimination
@pronoykarmakar8351,2024-03-26T08:52:07Z,2024-03-26T08:56:56Z,0,Change squad...rajat out jacks in joshep out akash in and green plays at no 5 slot. #❤️RCB....or rajat out Prabhu in or locki in alzari ou
@XoxentheliaShyam,2024-03-26T08:51:52Z,2024-03-26T08:51:52Z,0,Alzari should be out and curran Or lockie should play .
@King-Kohli100,2024-03-26T08:51:27Z,2024-03-26T08:51:27Z,0,PLZ bring Ferguson in place of Alzari
@ArundeepBiswal,2024-03-26T08:50:48Z,2024-03-26T08:50:48Z,1,Missed willey at the team song
@rameshdetcic9114,2024-03-26T08:49:42Z,2024-03-26T08:49:42Z,0,Next game haragi😅😅
@kishorKumar-yc9rs,2024-03-26T08:49:37Z,2024-03-26T08:49:37Z,3,Recommended this team <br>1)Faf duflessis<br>2)Will jacks <br>3)Kohli<br>4) Maxwell<br>5)Anuj rawat<br>6)Dinesh Karthik<br>7)Manoj Bhandge<br>8)Siraj<br>9)Yash Dayal<br>10) Ferguson<br>11)Akash deep or Swapnil singh<br>Impact player Mahipal lomror
@emperorgaming370,2024-03-26T08:49:24Z,2024-03-26T08:49:24Z,0,Siraj ❤❤❤
@user-cg3zs2pb5w,2024-03-26T08:49:15Z,2024-03-26T08:49:15Z,0,We need Reece topley
@atozchannel5392,2024-03-26T08:48:20Z,2024-03-26T08:48:20Z,0,Just 1 won 🔥🔥🔥 think in case won cup 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥88
@monstarhunt9904,2024-03-26T08:48:20Z,2024-03-26T08:48:20Z,0,Lucky forgusion hai or  chance q Nehi milra hai team RCB 🤔🤔🤔
@gowthamshrik76,2024-03-26T08:47:41Z,2024-03-26T08:47:41Z,1,He said brains and balls right😂
@user-sb9mz7ei5o,2024-03-26T08:47:38Z,2024-03-26T08:47:38Z,0,👑👑👑❤
@anjulyadav8336,2024-03-26T08:47:29Z,2024-03-26T08:47:29Z,0,Faf good captain ❤
@karandesai018,2024-03-26T08:47:24Z,2024-03-26T08:47:24Z,0,❤️❤️🦄🦄🦄
@FromAsgard1234,2024-03-26T08:47:20Z,2024-03-26T08:47:20Z,0,Josheph ki jagah loki. Ko khillo
@icanbe6105,2024-03-26T08:47:16Z,2024-03-26T09:27:52Z,0,Faf<br>Kohli <br>W jacks <br>S prabhusdesai<br>M lomror<br>A rawat (wk)<br>D kartik <br>M dagar <br>Topley<br>Ferguson<br>Siraj <br>Imp: Akashdeep/ dayal
@anjulyadav8336,2024-03-26T08:47:09Z,2024-03-26T08:47:09Z,0,King 👑👑
@swadhin1450,2024-03-26T08:46:01Z,2024-03-26T08:46:01Z,1,Please include Forguson in playing 11 🙏🤍
@amandeepsinghimc9554,2024-03-26T08:45:48Z,2024-03-26T08:45:48Z,1,Miss David Willy great guy
@vivekes7182,2024-03-26T08:45:47Z,2024-03-26T08:45:47Z,0,Maxwell also wants to form😢❤
@newagegamer1932,2024-03-26T08:45:43Z,2024-03-26T08:45:43Z,1,siraj doesnt know english
@SmilingDodoBird-uc8mu,2024-03-26T08:45:25Z,2024-03-26T08:45:25Z,8,"The pants are red<br><br>The shirt is blue<br><br>The golden lion shining through<br><br>We’re RCB<br><br>We’re playing bold<br><br>Go to the final<br><br>On our own<br><br>A finer kit you’ll never see<br><br>A finer team there’ll never be<br><br>Those other teams don’t bother me<br><br>From RCB I’m proud to be<br><br>A finer kit you’ll never see<br><br>A finer team there’ll never be<br><br>Those other teams don’t bother me<br><br>I’m proud to be from…. RCB, RCB, RCB!!"
@cdp823,2024-03-26T08:44:30Z,2024-03-26T08:44:30Z,0,Really andy flower working hard❤
@Mr.cool.shaon.11,2024-03-26T08:43:22Z,2024-03-26T08:43:22Z,0,Rcb never gonna win trophy unless VK left rcb.<br>Because he is panoti for rcb.<br>Mark my word
@user-qs5um2vs6h,2024-03-26T08:42:35Z,2024-03-26T08:42:35Z,0,Flower&#39;s energy ⚡ 😂
@pravinsonagara2069,2024-03-26T08:42:33Z,2024-03-26T08:42:33Z,0,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg"">https://youtu.be/wYpDjlXOJGg?si=ihYxJ9jFwY0ZgIPm</a>"
@pravinsonagara2069,2024-03-26T08:42:26Z,2024-03-26T08:42:26Z,0,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg"">https://youtu.be/wYpDjlXOJGg?si=ihYxJ9jFwY0ZgIPm</a>"
@naitiksingh268,2024-03-26T08:42:07Z,2024-03-26T08:42:07Z,0,Take lockie or Reece topley instead of alzzari Joseph please RCB
@GRjen2464,2024-03-26T08:42:05Z,2024-03-26T08:43:28Z,0,Maxwell ko plz 3no. Pe khilao...aur ek match lokie ko game pe lake dekho alzari jaga pe.
@user-Vishal_kumar263,2024-03-26T08:41:57Z,2024-03-26T08:41:57Z,0,Only RCB Fain❤❤❤
@rajatrishu1717,2024-03-26T08:41:44Z,2024-03-26T08:41:44Z,0,Next match me alzari ki jgh ferguson ko khilao
@haseebnasir4157,2024-03-26T08:41:39Z,2024-03-26T08:41:39Z,0,Andy mul coach❤
@mahirat1045,2024-03-26T08:40:57Z,2024-03-26T08:40:57Z,0,Rcb ❤
@arpitabag5354,2024-03-26T08:40:49Z,2024-03-26T08:40:49Z,1,Next target kkr let&#39;s go rcb✌😊
@langpong.,2024-03-26T08:40:43Z,2024-03-26T08:40:43Z,0,"YOUTUbe show this to me  <br> <br>WHO IS VIRAT KHOLI<br>❤<br>  I LOVE FOOTBALL, SO I DONOT WATCH  CRICKET WORLD CUP ,FORGOT ABT IPL"
@triangletech3923,2024-03-26T08:40:41Z,2024-03-26T08:40:41Z,0,Loyal RCB fan❤❤❤
@Saravanan-qf5hx,2024-03-26T08:40:37Z,2024-03-26T08:40:37Z,4,Andy flower: boy&#39;s! Two points in the bags🙌
@bolorokadiwana8490,2024-03-26T08:40:20Z,2024-03-26T08:40:20Z,0,Rcb❤
@mohammaddawood7921,2024-03-26T08:39:12Z,2024-03-26T08:39:12Z,0,"<a href=""http://www.youtube.com/results?search_query=%23rcb"">#RCB</a> ❤ Forever 🏆"
@sanketgangurde468,2024-03-26T08:39:05Z,2024-03-26T08:39:05Z,6,"<a href=""https://www.youtube.com/watch?v=wYpDjlXOJGg&amp;t=231"">3:51</a> king toying with the dream of many"
@Dsagun.15,2024-03-26T08:38:08Z,2024-03-26T08:38:08Z,1,Wpl win rcb..<br>Ipl win rcb ...<br><br>Time come.😊😊
@user-bx6wg1kk4p,2024-03-26T08:37:54Z,2024-03-26T08:37:54Z,1,"On  a serious note.., Alzarri to be replaced with Jacks.. to strengthen the batting line up.. As alzarri is going for 40 runs in 4 overs with wicket less most of the time.., same or better can be done by Akash or Vyshak <br>So playing alzarri is pointless.."
@bhukyasrinu7292,2024-03-26T08:37:46Z,2024-03-26T08:37:46Z,0,Okkadike
@MohanKumar23599,2024-03-26T08:37:38Z,2024-03-26T08:37:38Z,0,Last song without deviliers weakens my heart and tears my eyes.
@gauravkumar-fr8pn,2024-03-26T08:37:33Z,2024-03-26T08:37:33Z,0,Yes play Loki instead of alzari
@thisisvinodraj,2024-03-26T08:37:13Z,2024-03-26T08:37:13Z,0,No water in Bangalore
@hariprasad8080,2024-03-26T08:37:10Z,2024-03-26T08:37:10Z,0,Beating pbks and these shits are building too much😂😂😂😂
@Suman.Mondal--,2024-03-26T08:37:06Z,2024-03-26T08:37:06Z,0,Replace Topley or Lockie Ferguson in place of Joseph.
@atharsam9762,2024-03-26T08:37:04Z,2024-03-26T08:37:04Z,0,Abe BKL Lockie Ferguson Aur Weily ke rehte hue Alzaari Josheph jh@tu ko kyun Start detey
@ninnujhhhbjbh8807,2024-03-26T08:36:57Z,2024-03-26T08:36:57Z,0,Why that beeps
@paragricha,2024-03-26T08:36:40Z,2024-03-26T08:36:40Z,0,"Unpopular opinion (May be): Drop Faf and bring Will Jacks in his place, he will also bowl few overs. Make Virat the Captain."
@adityashah133,2024-03-26T08:36:13Z,2024-03-26T08:36:13Z,0,"Nobody has disappointed me as much as Maxwell has during IPL. He plays amazingly well for his country, but during RCB matches he gets out for 0 too often. He rarely scores big runs and his consistency is very poor. I watched his 200 runs in world cup from start to end and I know he’s still got it. But the last two ducks are pure embarrassment from him."
@ranjanakale9989,2024-03-26T08:36:09Z,2024-03-26T08:36:09Z,0,Dk please don&#39;t take retirement 🙁🙁
@priyadarside753,2024-03-26T08:36:04Z,2024-03-26T08:36:04Z,1,Who are missing David willey after listeing this song???
@rutikwankhade337,2024-03-26T08:36:04Z,2024-03-26T08:36:04Z,14,damn the energy david willy used to bring up for this song was on another level. he was a gem of a player even when he didn&#39;t played
@dhiraj37889,2024-03-26T08:35:41Z,2024-03-26T08:35:41Z,1,Krte to aise h jaise trophy hi jeet li.... That&#39;s why csk is champion and RCB is just RCB
@Sujan22734,2024-03-26T08:35:05Z,2024-03-26T08:35:05Z,0,Joseph hata do jack lo and Akash deep
@sweet_nandani4370,2024-03-26T08:34:35Z,2024-03-26T08:34:35Z,0,Loki Ferguson over Al Jari joesep
@user-vu4gw4dv1s,2024-03-26T08:34:01Z,2024-03-26T08:34:01Z,0,Like if u think eesala cup namde♥️
@jayeshwaskar3426,2024-03-26T08:33:52Z,2024-03-26T08:33:52Z,2,Missing David willey for that celebration
@bakloolgaming8656,2024-03-26T08:33:50Z,2024-03-26T08:33:50Z,0,Lockie furgesion khlna chiya alzari joseph ki jagha❤
@pradeepchouhan588,2024-03-26T08:33:38Z,2024-03-26T08:33:38Z,0,Next me me fargusan ko khilana chahiye
@rhtpv_,2024-03-26T08:33:36Z,2024-03-26T08:33:36Z,1,Lmao they win a game they start singing and dancing
@parimaldas7094,2024-03-26T08:33:23Z,2024-03-26T08:33:23Z,0,King Kohli ❤
@PrashanthK-et5um,2024-03-26T08:33:23Z,2024-03-26T08:33:23Z,1,Mahipal lamror is the real game changer. He impacted the game really well.<br>He should bat up the order. He&#39;s too good against spin. He can strike few hits. When it needed. Anuj failed yesterday against Brar. He would&#39;ve try and hit few hit against Brar. That would&#39;ve been different result yesterday. <br>Anyway RCB won. Onto the next one now.
@rihandoley8234,2024-03-26T08:33:05Z,2024-03-26T08:33:05Z,0,Virat Kohli Bast ❤️ 🎉
@nkrnkr86,2024-03-26T08:33:03Z,2024-03-26T08:33:03Z,0,Idk but csk doesn&#39;t do all this 😂I keep waiting for their such videos
